#ROUND;DATE;HOUR;HOME-TEAM;SCORE;AWAY-TEAM
1;07/07/2007;18:10;Internacional/RS;2x1;Figueirense/SC
1;07/07/2007;18:10;Náutico/PE;0x1;Palmeiras/SP
1;07/07/2007;18:10;Juventude/RS;2x1;Vasco/RJ
1;07/07/2007;18:10;São Paulo/SP;0x0;Flamengo/RJ
1;12/07/2007;20:30;Paraná/PR;1x2;Figueirense/SC
1;12/07/2007;20:30;Juventude/RS;1x1;Náutico/PE
1;12/07/2007;20:30;Vasco/RJ;1x0;Atlético/PR
1;14/07/2007;16:00;Sport/PE;2x0;Atlético/MG
1;14/07/2007;16:00;Santos/SP;3x0;Botafogo/RJ
1;14/07/2007;16:00;Grêmio/RS;1x1;Palmeiras/SP
1;14/07/2007;20:00;América/RN;1x2;Internacional/RS
1;14/07/2007;20:30;Cruzeiro/MG;2x1;Goiás/GO
1;14/07/2007;20:30;Corinthians/SP;1x1;São Paulo/SP
1;18/07/2007;19:30;Figueirense/SC;0x1;Sport/PE
1;18/07/2007;20:30;Atlético/PR;4x0;Juventude/RS
1;18/07/2007;20:30;Atlético/MG;4x1;América/RN
1;18/07/2007;21:45;Náutico/PE;1x4;Cruzeiro/MG
1;18/07/2007;21:45;São Paulo/SP;0x1;Fluminense/RJ
1;18/07/2007;21:45;Internacional/RS;3x0;Corinthians/SP
1;19/07/2007;20:30;Palmeiras/SP;2x2;Santos/SP
1;19/07/2007;20:30;Goiás/GO;0x0;Grêmio/RS
1;19/07/2007;20:30;Flamengo/RJ;1x2;Paraná/PR
1;21/07/2007;18:10;América/RN;2x1;Atlético/PR
1;21/07/2007;18:10;Juventude/RS;2x0;Internacional/RS
1;21/07/2007;18:10;Vasco/RJ;4x0;Atlético/MG
1;22/07/2007;16:00;Corinthians/SP;0x3;Náutico/PE
1;22/07/2007;16:00;Cruzeiro/MG;1x2;São Paulo/SP
1;22/07/2007;16:00;Grêmio/RS;1x0;Flamengo/RJ
1;22/07/2007;16:00;Fluminense/RJ;3x0;Goiás/GO
1;22/07/2007;18:10;Santos/SP;3x1;Figueirense/SC
1;22/07/2007;18:10;Paraná/PR;1x0;Palmeiras/SP
1;22/07/2007;18:10;Sport/PE;3x3;Botafogo/RJ
1;25/07/2007;19:30;Atlético/PR;2x2;Cruzeiro/MG
1;25/07/2007;19:30;Goiás/GO;1x0;Santos/SP
1;25/07/2007;20:30;Náutico/PE;0x2;Grêmio/RS
1;25/07/2007;20:30;Flamengo/RJ;3x1;América/RN
1;25/07/2007;21:45;Palmeiras/SP;3x2;Vasco/RJ
1;25/07/2007;21:45;Figueirense/SC;2x2;Corinthians/SP
1;25/07/2007;21:45;Internacional/RS;1x0;Paraná/PR
1;26/07/2007;20:30;Botafogo/RJ;3x1;Juventude/RS
1;26/07/2007;20:30;Atlético/MG;3x0;Fluminense/RJ
1;26/07/2007;20:30;São Paulo/SP;3x1;Sport/PE
1;28/07/2007;18:10;Santos/SP;1x2;Náutico/PE
1;28/07/2007;18:10;Grêmio/RS;1x1;Atlético/PR
1;28/07/2007;18:10;Vasco/RJ;4x1;Goiás/GO
1;29/07/2007;16:00;Corinthians/SP;2x2;Flamengo/RJ
1;29/07/2007;16:00;Sport/PE;1x5;Internacional/RS
1;29/07/2007;16:00;Juventude/RS;1x1;Palmeiras/SP
1;29/07/2007;16:00;Paraná/PR;1x3;Atlético/MG
1;29/07/2007;18:10;Fluminense/RJ;1x1;Figueirense/SC
1;29/07/2007;18:10;América/RN;0x1;São Paulo/SP
1;29/07/2007;18:10;Cruzeiro/MG;3x2;Botafogo/RJ
1;01/08/2007;19:30;Goiás/GO;2x0;Paraná/PR
1;01/08/2007;19:30;Náutico/PE;0x0;Fluminense/RJ
1;01/08/2007;20:30;Palmeiras/SP;1x2;Sport/PE
1;01/08/2007;20:30;Botafogo/RJ;4x2;América/RN
1;01/08/2007;21:45;Atlético/PR;2x2;Corinthians/SP
1;01/08/2007;21:45;Atlético/MG;1x2;Santos/SP
1;01/08/2007;21:45;Internacional/RS;0x2;Vasco/RJ
1;02/08/2007;20:30;Figueirense/SC;1x0;Grêmio/RS
1;02/08/2007;20:30;São Paulo/SP;3x1;Juventude/RS
1;04/08/2007;18:10;Corinthians/SP;1x0;Goiás/GO
1;04/08/2007;18:10;América/RN;1x5;Náutico/PE
1;04/08/2007;18:10;Sport/PE;3x2;Atlético/PR
1;05/08/2007;16:00;Fluminense/RJ;0x1;Palmeiras/SP
1;05/08/2007;16:00;Cruzeiro/MG;3x2;Internacional/RS
1;05/08/2007;16:00;Santos/SP;3x0;Flamengo/RJ
1;05/08/2007;16:00;Juventude/RS;1x2;Atlético/MG
1;05/08/2007;18:10;Vasco/RJ;2x2;Figueirense/SC
1;05/08/2007;18:10;Paraná/PR;0x0;Botafogo/RJ
1;05/08/2007;18:10;Grêmio/RS;0x2;São Paulo/SP
1;08/08/2007;19:30;Cruzeiro/MG;2x0;Sport/PE
1;08/08/2007;19:30;Juventude/RS;0x0;Fluminense/RJ
1;08/08/2007;21:45;Botafogo/RJ;0x2;São Paulo/SP
1;08/08/2007;20:30;Náutico/PE;4x2;Figueirense/SC
1;08/08/2007;21:45;Atlético/PR;2x0;Flamengo/RJ
1;08/08/2007;21:45;Goiás/GO;3x2;Atlético/MG
1;09/08/2007;20:30;Vasco/RJ;2x0;Corinthians/SP
1;09/08/2007;20:30;Grêmio/RS;3x0;América/RN
1;09/08/2007;20:30;Palmeiras/SP;1x1;Internacional/RS
1;09/08/2007;20:30;Santos/SP;2x0;Paraná/PR
1;11/08/2007;18:10;Sport/PE;3x0;Juventude/RS
1;11/08/2007;18:10;São Paulo/SP;2x0;Atlético/PR
1;11/08/2007;18:10;Flamengo/RJ;2x1;Náutico/PE
1;12/08/2007;16:00;Corinthians/SP;2x1;Grêmio/RS
1;12/08/2007;16:00;Atlético/MG;1x2;Palmeiras/SP
1;12/08/2007;16:00;Figueirense/SC;1x1;Botafogo/RJ
1;12/08/2007;16:00;Internacional/RS;1x0;Goiás/GO
1;12/08/2007;18:10;América/RN;1x2;Cruzeiro/MG
1;12/08/2007;18:10;Paraná/PR;0x0;Vasco/RJ
1;12/08/2007;18:10;Fluminense/RJ;3x0;Santos/SP
1;15/08/2007;20:30;Botafogo/RJ;2x3;Corinthians/SP
1;16/08/2007;20:30;Fluminense/RJ;0x1;Flamengo/RJ
2;18/08/2007;18:10;Atlético/PR;1x1;Figueirense/SC
2;18/08/2007;18:10;Grêmio/RS;2x0;Paraná/PR
2;18/08/2007;18:10;Santos/SP;2x0;Sport/PE
2;19/08/2007;16:00;Palmeiras/SP;2x1;Flamengo/RJ
2;19/08/2007;16:00;Náutico/PE;0x1;Atlético/MG
2;19/08/2007;16:00;Juventude/RS;2x2;Corinthians/SP
2;19/08/2007;16:00;Vasco/RJ;2x0;América/RN
2;19/08/2007;18:10;Goiás/GO;0x0;São Paulo/SP
2;19/08/2007;18:10;Botafogo/RJ;1x1;Internacional/RS
2;19/08/2007;18:10;Cruzeiro/MG;4x2;Fluminense/RJ
2;23/08/2007;20:30;Flamengo/RJ;4x0;Juventude/RS
2;25/08/2007;18:10;Corinthians/SP;0x3;Cruzeiro/MG
2;25/08/2007;18:10;Fluminense/RJ;1x1;Grêmio/RS
2;25/08/2007;18:10;Internacional/RS;1x0;Atlético/PR
2;26/08/2007;16:00;Paraná/PR;3x1;Juventude/RS
2;26/08/2007;16:00;Atlético/MG;1x2;Botafogo/RJ
2;26/08/2007;16:00;São Paulo/SP;5x0;Náutico/PE
2;26/08/2007;16:00;Figueirense/SC;1x2;Palmeiras/SP
2;26/08/2007;18:10;América/RN;1x4;Santos/SP
2;26/08/2007;18:10;Sport/PE;0x0;Vasco/RJ
2;26/08/2007;18:10;Flamengo/RJ;3x1;Goiás/GO
2;29/08/2007;19:30;Paraná/PR;2x2;Cruzeiro/MG
2;29/08/2007;19:30;Juventude/RS;2x0;Goiás/GO
2;29/08/2007;20:30;Palmeiras/SP;0x1;São Paulo/SP
2;29/08/2007;20:30;Botafogo/RJ;1x1;Flamengo/RJ
2;29/08/2007;20:30;Figueirense/SC;3x1;América/RN
2;29/08/2007;21:45;Sport/PE;2x0;Grêmio/RS
2;29/08/2007;21:45;Atlético/MG;5x2;Corinthians/SP
2;29/08/2007;21:45;Internacional/RS;1x4;Fluminense/RJ
2;30/08/2007;20:30;Santos/SP;3x1;Atlético/PR
2;30/08/2007;20:30;Vasco/RJ;4x1;Náutico/PE
2;01/09/2007;18:10;São Paulo/SP;6x0;Paraná/PR
2;01/09/2007;18:10;América/RN;0x3;Juventude/RS
2;01/09/2007;18:10;Flamengo/RJ;1x1;Sport/PE
2;02/09/2007;16:00;Corinthians/SP;2x0;Santos/SP
2;02/09/2007;16:00;Atlético/PR;1x0;Atlético/MG
2;02/09/2007;16:00;Cruzeiro/MG;5x0;Palmeiras/SP
2;02/09/2007;16:00;Grêmio/RS;3x0;Botafogo/RJ
2;02/09/2007;18:10;Goiás/GO;2x1;Figueirense/SC
2;02/09/2007;18:10;Fluminense/RJ;1x1;Vasco/RJ
2;02/09/2007;18:10;Náutico/PE;1x1;Internacional/RS
2;05/09/2007;19:30;Corinthians/SP;1x0;América/RN
2;05/09/2007;19:30;Goiás/GO;2x3;Atlético/PR
2;05/09/2007;20:30;Juventude/RS;1x0;Cruzeiro/MG
2;05/09/2007;20:30;Flamengo/RJ;4x1;Figueirense/SC
2;05/09/2007;21:45;Atlético/MG;0x0;São Paulo/SP
2;05/09/2007;21:45;Santos/SP;2x1;Internacional/RS
2;05/09/2007;21:45;Grêmio/RS;3x1;Vasco/RJ
2;06/09/2007;20:30;Paraná/PR;2x4;Náutico/PE
2;06/09/2007;20:30;Botafogo/RJ;1x1;Palmeiras/SP
2;06/09/2007;20:30;Sport/PE;0x2;Fluminense/RJ
2;08/09/2007;18:10;Cruzeiro/MG;2x0;Grêmio/RS
2;08/09/2007;18:10;Santos/SP;1x0;Juventude/RS
2;08/09/2007;16:00;Figueirense/SC;2x1;Atlético/MG
2;08/09/2007;16:00;Internacional/RS;3x0;Flamengo/RJ
2;09/09/2007;16:00;Paraná/PR;1x0;Corinthians/SP
2;09/09/2007;19:00;América/RN;1x1;Sport/PE
2;09/09/2007;19:00;Fluminense/RJ;2x0;Atlético/PR
2;09/09/2007;19:00;Palmeiras/SP;2x0;Goiás/GO
2;09/09/2007;19:00;Náutico/PE;4x1;Botafogo/RJ
2;08/09/2007;16:00;Vasco/RJ;0x2;São Paulo/SP
2;12/09/2007;20:30;Flamengo/RJ;3x1;Cruzeiro/MG
2;15/09/2007;18:10;Goiás/GO;0x3;Náutico/PE
2;15/09/2007;18:10;Fluminense/RJ;2x0;América/RN
2;15/09/2007;18:10;São Paulo/SP;2x1;Santos/SP
2;16/09/2007;16:00;Corinthians/SP;0x1;Botafogo/RJ
2;16/09/2007;16:00;Atlético/PR;2x1;Palmeiras/SP
2;16/09/2007;16:00;Sport/PE;3x1;Paraná/PR
2;16/09/2007;16:00;Atlético/MG;3x4;Cruzeiro/MG
2;16/09/2007;18:10;Figueirense/SC;4x1;Juventude/RS
2;16/09/2007;18:10;Grêmio/RS;1x0;Internacional/RS
2;16/09/2007;18:10;Flamengo/RJ;1x1;Vasco/RJ
2;22/09/2007;18:10;Goiás/GO;1x1;América/RN
2;22/09/2007;18:10;São Paulo/SP;2x0;Figueirense/SC
2;23/09/2007;18:10;Vasco/RJ;0x2;Cruzeiro/MG
2;23/09/2007;16:00;Palmeiras/SP;1x0;Corinthians/SP
2;23/09/2007;16:00;Náutico/PE;2x0;Sport/PE
2;23/09/2007;16:00;Atlético/MG;2x2;Internacional/RS
2;23/09/2007;16:00;Juventude/RS;2x2;Flamengo/RJ
2;23/09/2007;18:10;Atlético/PR;2x1;Paraná/PR
2;23/09/2007;18:10;Botafogo/RJ;0x2;Fluminense/RJ
2;22/09/2007;18:10;Grêmio/RS;1x0;Santos/SP
2;29/09/2007;18:10;Corinthians/SP;1x2;Sport/PE
2;29/09/2007;18:10;Náutico/PE;5x0;Atlético/PR
2;29/09/2007;18:10;Flamengo/RJ;1x0;Atlético/MG
2;30/09/2007;16:00;Botafogo/RJ;0x3;Goiás/GO
2;30/09/2007;16:00;Santos/SP;1x0;Vasco/RJ
2;30/09/2007;16:00;Juventude/RS;1x2;Grêmio/RS
2;30/09/2007;16:00;Internacional/RS;1x2;São Paulo/SP
2;30/09/2007;18:10;Paraná/PR;3x1;Fluminense/RJ
2;30/09/2007;18:10;América/RN;0x0;Palmeiras/SP
2;30/09/2007;18:10;Cruzeiro/MG;1x2;Figueirense/SC
2;03/10/2007;19:30;Palmeiras/SP;2x1;Náutico/PE
2;03/10/2007;19:30;Sport/PE;4x0;Goiás/GO
2;03/10/2007;20:30;Grêmio/RS;2x2;Atlético/MG
2;03/10/2007;20:30;Vasco/RJ;0x1;Juventude/RS
2;03/10/2007;21:45;Atlético/PR;2x0;Botafogo/RJ
2;03/10/2007;21:45;Fluminense/RJ;1x1;Corinthians/SP
2;03/10/2007;21:45;Cruzeiro/MG;0x1;Santos/SP
2;04/10/2007;20:30;América/RN;3x2;Paraná/PR
2;04/10/2007;20:30;Figueirense/SC;0x0;Internacional/RS
2;04/10/2007;20:30;Flamengo/RJ;1x0;São Paulo/SP
2;06/10/2007;18:10;Palmeiras/SP;2x0;Grêmio/RS
2;06/10/2007;18:10;Botafogo/RJ;1x2;Santos/SP
2;06/10/2007;18:10;Náutico/PE;4x1;Juventude/RS
2;07/10/2007;16:00;Atlético/PR;1x0;Vasco/RJ
2;07/10/2007;16:00;Atlético/MG;3x1;Sport/PE
2;07/10/2007;16:00;São Paulo/SP;0x1;Corinthians/SP
2;07/10/2007;16:00;Internacional/RS;2x0;América/RN
2;07/10/2007;18:10;Goiás/GO;0x0;Cruzeiro/MG
2;07/10/2007;18:10;Figueirense/SC;4x0;Paraná/PR
2;07/10/2007;18:10;Flamengo/RJ;0x2;Fluminense/RJ
2;12/10/2007;20:30;Sport/PE;0x0;Figueirense/SC
2;12/10/2007;20:30;Cruzeiro/MG;2x2;Náutico/PE
2;12/10/2007;20:30;Juventude/RS;0x0;Atlético/PR
2;13/10/2007;16:00;Corinthians/SP;1x1;Internacional/RS
2;13/10/2007;16:00;Paraná/PR;0x1;Flamengo/RJ
2;13/10/2007;18:10;América/RN;0x1;Atlético/MG
2;13/10/2007;16:00;Fluminense/RJ;1x1;São Paulo/SP
2;13/10/2007;18:10;Santos/SP;1x1;Palmeiras/SP
2;13/10/2007;18:10;Grêmio/RS;2x1;Goiás/GO
2;14/10/2007;16:00;Vasco/RJ;2x1;Botafogo/RJ
2;18/10/2007;21:45;Vasco/RJ;1x2;Flamengo/RJ
2;20/10/2007;18:10;Palmeiras/SP;3x0;Paraná/PR
2;20/10/2007;18:10;Goiás/GO;5x3;Fluminense/RJ
2;20/10/2007;18:10;Botafogo/RJ;3x1;Sport/PE
2;21/10/2007;17:00;Atlético/PR;2x0;América/RN
2;21/10/2007;16:00;Náutico/PE;1x0;Corinthians/SP
2;21/10/2007;16:00;Atlético/MG;1x0;Vasco/RJ
2;21/10/2007;16:00;São Paulo/SP;1x0;Cruzeiro/MG
2;21/10/2007;18:10;Figueirense/SC;1x0;Santos/SP
2;21/10/2007;18:10;Internacional/RS;3x0;Juventude/RS
2;21/10/2007;18:10;Flamengo/RJ;2x0;Grêmio/RS
2;27/10/2007;18:10;Fluminense/RJ;1x1;Atlético/MG
2;27/10/2007;18:10;Cruzeiro/MG;1x1;Atlético/PR
2;27/10/2007;18:10;Santos/SP;3x0;Goiás/GO
2;28/10/2007;17:00;Corinthians/SP;2x1;Figueirense/SC
2;28/10/2007;18:10;Paraná/PR;1x0;Internacional/RS
2;28/10/2007;16:00;América/RN;0x1;Flamengo/RJ
2;28/10/2007;16:00;Sport/PE;1x2;São Paulo/SP
2;28/10/2007;18:10;Juventude/RS;1x1;Botafogo/RJ
2;28/10/2007;16:00;Grêmio/RS;4x3;Náutico/PE
2;28/10/2007;18:10;Vasco/RJ;2x2;Palmeiras/SP
2;31/10/2007;19:30;Atlético/PR;2x0;Grêmio/RS
2;31/10/2007;19:30;Figueirense/SC;0x2;Fluminense/RJ
2;31/10/2007;20:30;Atlético/MG;0x0;Paraná/PR
2;31/10/2007;21:45;Goiás/GO;2x3;Vasco/RJ
2;31/10/2007;21:45;Náutico/PE;1x2;Santos/SP
2;31/10/2007;21:45;São Paulo/SP;3x0;América/RN
2;31/10/2007;21:45;Flamengo/RJ;2x1;Corinthians/SP
2;01/11/2007;20:30;Palmeiras/SP;0x1;Juventude/RS
2;01/11/2007;20:30;Botafogo/RJ;4x1;Cruzeiro/MG
2;01/11/2007;20:30;Internacional/RS;0x0;Sport/PE
2;03/11/2007;18:10;Grêmio/RS;1x2;Figueirense/SC
2;03/11/2007;18:10;Paraná/PR;1x0;Goiás/GO
2;03/11/2007;18:10;Fluminense/RJ;2x1;Náutico/PE
2;04/11/2007;16:00;Cruzeiro/MG;3x1;Flamengo/RJ
2;04/11/2007;16:00;Santos/SP;2x2;Atlético/MG
2;04/11/2007;17:00;Corinthians/SP;2x2;Atlético/PR
2;04/11/2007;18:10;América/RN;1x1;Botafogo/RJ
2;04/11/2007;18:10;Sport/PE;3x1;Palmeiras/SP
2;04/11/2007;18:10;Vasco/RJ;1x2;Internacional/RS
2;07/11/2007;21:45;Juventude/RS;2x0;São Paulo/SP
2;10/11/2007;18:10;Botafogo/RJ;3x2;Paraná/PR
2;10/11/2007;18:10;Náutico/PE;4x0;América/RN
2;10/11/2007;18:10;Internacional/RS;1x0;Cruzeiro/MG
2;11/11/2007;16:00;Goiás/GO;1x1;Corinthians/SP
2;11/11/2007;16:00;Figueirense/SC;3x3;Vasco/RJ
2;11/11/2007;17:00;Atlético/PR;0x0;Sport/PE
2;11/11/2007;18:10;Atlético/MG;4x1;Juventude/RS
2;11/11/2007;18:10;São Paulo/SP;1x0;Grêmio/RS
2;11/11/2007;18:10;Flamengo/RJ;1x0;Santos/SP
2;14/11/2007;21:45;Palmeiras/SP;1x0;Fluminense/RJ
2;24/11/2007;18:10;América/RN;0x3;Grêmio/RS
2;24/11/2007;18:10;Fluminense/RJ;3x2;Juventude/RS
2;25/11/2007;16:00;São Paulo/SP;2x2;Botafogo/RJ
2;25/11/2007;16:00;Internacional/RS;2x1;Palmeiras/SP
2;25/11/2007;18:10;Paraná/PR;2x3;Santos/SP
2;25/11/2007;18:10;Sport/PE;1x0;Cruzeiro/MG
2;25/11/2007;18:10;Flamengo/RJ;2x0;Atlético/PR
2;28/11/2007;21:45;Corinthians/SP;0x1;Vasco/RJ
2;28/11/2007;21:45;Atlético/MG;4x1;Goiás/GO
2;28/11/2007;21:45;Figueirense/SC;2x0;Náutico/PE
2;02/12/2007;16:00;Palmeiras/SP;1x3;Atlético/MG
2;02/12/2007;16:00;Atlético/PR;2x1;São Paulo/SP
2;02/12/2007;16:00;Goiás/GO;2x1;Internacional/RS
2;02/12/2007;16:00;Botafogo/RJ;1x1;Figueirense/SC
2;02/12/2007;16:00;Náutico/PE;1x0;Flamengo/RJ
2;02/12/2007;16:00;Cruzeiro/MG;2x0;América/RN
2;02/12/2007;16:00;Santos/SP;2x4;Fluminense/RJ
2;02/12/2007;16:00;Juventude/RS;2x1;Sport/PE
2;02/12/2007;16:00;Grêmio/RS;1x1;Corinthians/SP
2;02/12/2007;16:00;Vasco/RJ;3x0;Paraná/PR
1;10/05/2008;18:10;Náutico/PE;2x1;Goiás/GO
1;10/05/2008;18:10;São Paulo/SP;0x1;Grêmio/RS
1;10/05/2008;18:10;Vitória/BA;0x2;Cruzeiro/MG
1;11/05/2008;16:00;Botafogo/RJ;2x0;Sport/PE
1;11/05/2008;16:00;Internacional/RS;1x0;Vasco/RJ
1;11/05/2008;16:00;Coritiba/PR;2x0;Palmeiras/SP
1;11/05/2008;16:00;Ipatinga/MG;0x1;Atlético/PR
1;11/05/2008;18:10;Atlético/MG;0x0;Fluminense/RJ
1;11/05/2008;18:10;Flamengo/RJ;3x1;Santos/SP
1;11/05/2008;18:10;Portuguesa/SP;5x5;Figueirense/SC
1;17/05/2008;18:10;Cruzeiro/MG;1x0;Botafogo/RJ
1;17/05/2008;18:10;Sport/PE;0x0;Vitória/BA
1;17/05/2008;18:10;Vasco/RJ;3x1;Portuguesa/SP
1;18/05/2008;16:00;Grêmio/RS;0x0;Flamengo/RJ
1;18/05/2008;16:00;Atlético/PR;1x1;São Paulo/SP
1;18/05/2008;16:00;Fluminense/RJ;0x2;Náutico/PE
1;18/05/2008;16:00;Goiás/GO;1x1;Atlético/MG
1;17/05/2008;18:10;Santos/SP;4x0;Ipatinga/MG
1;18/05/2008;18:10;Palmeiras/SP;2x1;Internacional/RS
1;18/05/2008;18:10;Figueirense/SC;2x1;Coritiba/PR
1;24/05/2008;18:10;Grêmio/RS;2x0;Náutico/PE
1;24/05/2008;18:10;Flamengo/RJ;2x1;Internacional/RS
1;24/05/2008;18:10;Vitória/BA;4x0;Figueirense/SC
1;25/05/2008;16:00;Cruzeiro/MG;4x0;Santos/SP
1;25/05/2008;16:00;São Paulo/SP;1x1;Coritiba/PR
1;25/05/2008;16:00;Sport/PE;2x1;Fluminense/RJ
1;25/05/2008;16:00;Goiás/GO;1x1;Ipatinga/MG
1;25/05/2008;18:10;Portuguesa/SP;1x1;Palmeiras/SP
1;25/05/2008;18:10;Atlético/PR;1x1;Atlético/MG
1;25/05/2008;18:10;Botafogo/RJ;1x1;Vasco/RJ
1;31/05/2008;18:10;Vasco/RJ;2x1;Grêmio/RS
1;31/05/2008;18:10;Internacional/RS;1x1;Sport/PE
1;31/05/2008;18:10;Figueirense/SC;0x0;Goiás/GO
1;01/06/2008;16:00;Náutico/PE;3x0;Botafogo/RJ
1;01/06/2008;16:00;Santos/SP;0x0;São Paulo/SP
1;01/06/2008;16:00;Coritiba/PR;1x1;Cruzeiro/MG
1;01/06/2008;16:00;Ipatinga/MG;2x0;Vitória/BA
1;01/06/2008;18:10;Palmeiras/SP;1x0;Atlético/PR
1;01/06/2008;18:10;Atlético/MG;2x0;Portuguesa/SP
1;01/06/2008;18:10;Fluminense/RJ;0x1;Flamengo/RJ
1;07/06/2008;18:10;São Paulo/SP;5x1;Atlético/MG
1;07/06/2008;18:10;Flamengo/RJ;5x0;Figueirense/SC
1;07/06/2008;18:10;Ipatinga/MG;0x0;Náutico/PE
1;08/06/2008;16:00;Atlético/PR;5x0;Goiás/GO
1;08/06/2008;16:00;Grêmio/RS;2x1;Fluminense/RJ
1;08/06/2008;16:00;Sport/PE;2x0;Palmeiras/SP
1;08/06/2008;16:00;Portuguesa/SP;3x1;Internacional/RS
1;08/06/2008;18:10;Vitória/BA;1x0;Santos/SP
1;08/06/2008;18:10;Cruzeiro/MG;1x0;Vasco/RJ
1;08/06/2008;18:10;Botafogo/RJ;2x1;Coritiba/PR
1;12/06/2008;20:30;Fluminense/RJ;1x1;Santos/SP
1;12/06/2008;20:30;Palmeiras/SP;5x2;Cruzeiro/MG
1;12/06/2008;20:30;Atlético/MG;4x2;Ipatinga/MG
1;14/06/2008;16:10;Flamengo/RJ;2x4;São Paulo/SP
1;14/06/2008;16:10;Internacional/RS;2x1;Botafogo/RJ
1;14/06/2008;16:10;Figueirense/SC;3x1;Sport/PE
1;14/06/2008;18:20;Portuguesa/SP;1x0;Atlético/PR
1;14/06/2008;18:20;Náutico/PE;1x1;Vasco/RJ
1;14/06/2008;18:20;Goiás/GO;0x3;Grêmio/RS
1;14/06/2008;18:20;Coritiba/PR;0x0;Vitória/BA
1;21/06/2008;18:20;Botafogo/RJ;0x1;Portuguesa/SP
1;21/06/2008;18:20;São Paulo/SP;1x0;Sport/PE
1;21/06/2008;18:20;Cruzeiro/MG;3x0;Figueirense/SC
1;21/06/2008;18:20;Coritiba/PR;2x1;Fluminense/RJ
1;22/06/2008;16:00;Ipatinga/MG;1x3;Flamengo/RJ
1;22/06/2008;16:00;Vitória/BA;2x1;Internacional/RS
1;22/06/2008;16:00;Vasco/RJ;0x2;Palmeiras/SP
1;22/06/2008;16:00;Grêmio/RS;3x0;Atlético/PR
1;22/06/2008;18:10;Santos/SP;0x4;Goiás/GO
1;22/06/2008;18:10;Náutico/PE;2x1;Atlético/MG
1;28/06/2008;18:20;Vasco/RJ;4x2;Ipatinga/MG
1;28/06/2008;18:20;Portuguesa/SP;0x0;Santos/SP
1;28/06/2008;18:20;Vitória/BA;3x0;Goiás/GO
1;29/06/2008;16:00;Figueirense/SC;1x1;Atlético/MG
1;29/06/2008;16:00;Sport/PE;1x2;Flamengo/RJ
1;29/06/2008;16:00;Cruzeiro/MG;1x1;São Paulo/SP
1;29/06/2008;16:00;Atlético/PR;1x1;Coritiba/PR
1;29/06/2008;18:10;Palmeiras/SP;2x0;Náutico/PE
1;29/06/2008;18:10;Fluminense/RJ;0x0;Botafogo/RJ
1;29/06/2008;18:10;Grêmio/RS;1x1;Internacional/RS
1;05/07/2008;18:20;Atlético/PR;1x0;Santos/SP
1;05/07/2008;18:20;Flamengo/RJ;3x0;Náutico/PE
1;05/07/2008;18:20;Sport/PE;1x0;Cruzeiro/MG
1;06/07/2008;16:00;Figueirense/SC;2x1;Vasco/RJ
1;06/07/2008;16:00;Atlético/MG;1x1;Palmeiras/SP
1;06/07/2008;16:00;Portuguesa/SP;1x2;Vitória/BA
1;06/07/2008;16:00;Internacional/RS;3x0;Coritiba/PR
1;06/07/2008;18:10;São Paulo/SP;1x1;Ipatinga/MG
1;06/07/2008;18:10;Goiás/GO;1x0;Fluminense/RJ
1;06/07/2008;18:10;Botafogo/RJ;2x0;Grêmio/RS
1;09/07/2008;19:30;Internacional/RS;1x0;Goiás/GO
1;09/07/2008;19:30;Coritiba/PR;4x0;Portuguesa/SP
1;09/07/2008;20:30;Fluminense/RJ;3x0;Atlético/PR
1;09/07/2008;20:30;Vitória/BA;5x2;Botafogo/RJ
1;09/07/2008;21:45;Santos/SP;1x1;Grêmio/RS
1;09/07/2008;21:45;Náutico/PE;2x1;São Paulo/SP
1;09/07/2008;21:45;Atlético/MG;1x1;Flamengo/RJ
1;10/07/2008;20:30;Vasco/RJ;4x0;Sport/PE
1;10/07/2008;20:30;Palmeiras/SP;1x1;Figueirense/SC
1;10/07/2008;20:30;Ipatinga/MG;2x2;Cruzeiro/MG
1;12/07/2008;18:20;Fluminense/RJ;2x1;Vitória/BA
1;12/07/2008;18:20;Goiás/GO;2x2;Coritiba/PR
1;13/07/2008;16:00;São Paulo/SP;2x1;Palmeiras/SP
1;13/07/2008;16:00;Atlético/PR;1x1;Internacional/RS
1;13/07/2008;16:00;Santos/SP;2x2;Botafogo/RJ
1;13/07/2008;16:00;Cruzeiro/MG;2x1;Atlético/MG
1;13/07/2008;16:00;Ipatinga/MG;0x1;Figueirense/SC
1;13/07/2008;18:10;Grêmio/RS;2x1;Portuguesa/SP
1;13/07/2008;18:10;Flamengo/RJ;3x1;Vasco/RJ
1;13/07/2008;18:10;Náutico/PE;0x2;Sport/PE
1;16/07/2008;19:30;Sport/PE;2x2;Grêmio/RS
1;16/07/2008;19:30;Botafogo/RJ;4x0;Ipatinga/MG
1;16/07/2008;20:30;Portuguesa/SP;3x2;Náutico/PE
1;16/07/2008;20:30;Figueirense/SC;3x0;Santos/SP
1;16/07/2008;21:45;Cruzeiro/MG;1x0;Atlético/PR
1;16/07/2008;21:45;Palmeiras/SP;3x1;Fluminense/RJ
1;16/07/2008;21:45;Vitória/BA;1x3;São Paulo/SP
1;17/07/2008;20:30;Internacional/RS;1x0;Atlético/MG
1;17/07/2008;20:30;Coritiba/PR;1x0;Flamengo/RJ
1;17/07/2008;20:30;Vasco/RJ;1x1;Goiás/GO
