,Data,Horário,Camp.,Rodada,Dia,Local,Resultado,GP,GC,Oponente,xG,xGA,Posse,Público,Capitão,Formação,Árbitro,Relatório da Partida,Notas,id,fgk_equipe
783,2022-11-09,19:00,Série A,Rodada da semana 37,qua,Visitante,D,0,2,f205258a,1.8,1.1,58,,Luiz Otávio,4-2-3-1,Luiz Flávio de Oliveira,https://fbref.com/pt/partidas/41dfddda/Avai-Ceara-2022Novembro9-Serie-A,,41dfddda,2f335e17
784,2022-11-13,16:00,Série A,Rodada da semana 38,dom,Em casa,V,4,1,d081b697,2.3,0.7,61,,Bruno Pacheco,4-2-3-1,Paulo Henrique Schleinch Vollkopf,https://fbref.com/pt/partidas/068b83a6/Ceara-Juventude-2022Novembro13-Serie-A,,068b83a6,2f335e17
785,2022-04-05,21:30,Sudamericana,Estágio de grupos,ter,Em casa,V,4,0,1284d3f9,,,50,4.877,Marlon Freitas,4-2-3-1,Gery Vargas,https://fbref.com/pt/partidas/9f1d3488/Atletico-Goianiense-LDU-de-Quito-2022Abril5-Copa-Sudamericana,,9f1d3488,32d508ca
786,2022-04-09,19:00,Série A,Rodada da semana 1,sáb,Em casa,E,1,1,639950ae,1.4,1.2,44,10.496,Marlon Freitas,4-2-3-1,Braulio da Silva Machado,https://fbref.com/pt/partidas/ed295fea/Atletico-Goianiense-Flamengo-2022Abril9-Serie-A,,ed295fea,32d508ca
787,2022-04-12,21:30,Sudamericana,Estágio de grupos,ter,Visitante,V,1,0,a4570206,,,27,,Marlon Freitas,4-2-3-1,Carlos Betancourt,https://fbref.com/pt/partidas/92bb1f68/Defensa-y-Just-Atletico-Goianiense-2022Abril12-Copa-Sudamericana,,92bb1f68,32d508ca
788,2022-04-17,18:00,Série A,Rodada da semana 2,dom,Visitante,D,0,4,f98930d1,0.2,1.4,43,2.351,Jefferson,4-2-3-1,Paulo Roberto Alves Júnior,https://fbref.com/pt/partidas/bc95571d/Bragantino-Atletico-Goianiense-2022Abril17-Serie-A,,bc95571d,32d508ca
789,2022-04-24,18:30,Série A,Rodada da semana 3,dom,Em casa,E,1,1,d9fdd9d9,1.0,0.8,38,4.427,Marlon Freitas,4-2-3-1,Luiz Flávio de Oliveira,https://fbref.com/pt/partidas/62f06128/Atletico-Goianiense-Botafogo-RJ-2022Abril24-Serie-A,,62f06128,32d508ca
790,2022-04-27,20:30,Sudamericana,Estágio de grupos,qua,Visitante,D,1,2,fb8c42a7,,,55,,Gabriel Baralhas,4-2-3-1,José Méndez,https://fbref.com/pt/partidas/7e113c8f/Antofagasta-Atletico-Goianiense-2022Abril27-Copa-Sudamericana,,7e113c8f,32d508ca
791,2022-04-30,18:00,Série A,Rodada da semana 4,sáb,Visitante,E,1,1,f0e6fb14,1.2,2.4,49,4.517,Marlon Freitas,4-2-3-1,Douglas Marques das Flores,https://fbref.com/pt/partidas/039f9649/Cuiaba-Atletico-Goianiense-2022Abril30-Serie-A,,039f9649,32d508ca
792,2022-05-04,19:15,Sudamericana,Estágio de grupos,qua,Em casa,V,3,2,a4570206,,,54,,Marlon Freitas,4-2-3-1,Gustavo Tejera,https://fbref.com/pt/partidas/819d8b5f/Atletico-Goianiense-Defensa-y-Just-2022Maio4-Copa-Sudamericana,,819d8b5f,32d508ca
793,2022-05-08,16:00,Série A,Rodada da semana 5,dom,Em casa,D,0,1,78c617cc,2.4,0.9,76,5.431,Marlon Freitas,4-2-3-1,Wagner do Nascimento Magalhães,https://fbref.com/pt/partidas/4d4a25b0/Atletico-Goianiense-Goias-2022Maio8-Serie-A,,4d4a25b0,32d508ca
794,2022-05-14,19:00,Série A,Rodada da semana 6,sáb,Visitante,D,0,2,422bb734,0.2,1.3,44,20.749,Marlon Freitas,4-2-3-1,Anderson Daronco,https://fbref.com/pt/partidas/95ef3d36/Atletico-Mineiro-Atletico-Goianiense-2022Maio14-Serie-A,,95ef3d36,32d508ca
795,2022-05-17,21:30,Sudamericana,Estágio de grupos,ter,Em casa,V,1,0,fb8c42a7,,,55,,Edson,4-2-3-1,Gery Vargas,https://fbref.com/pt/partidas/4f08fa0f/Atletico-Goianiense-Antofagasta-2022Maio17-Copa-Sudamericana,,4f08fa0f,32d508ca
796,2022-05-21,16:30,Série A,Rodada da semana 7,sáb,Em casa,V,2,0,d680d257,1.1,1.3,56,4.676,Marlon Freitas,4-2-3-1,Luiz Flávio de Oliveira,https://fbref.com/pt/partidas/414e840a/Atletico-Goianiense-Coritiba-2022Maio21-Serie-A,,414e840a,32d508ca
797,2022-05-24,19:30,Sudamericana,Estágio de grupos,ter,Visitante,E,1,1,1284d3f9,,,46,,Marlon Freitas,4-2-3-1,Gustavo Tejera,https://fbref.com/pt/partidas/ee4fc8c2/LDU-de-Quito-Atletico-Goianiense-2022Maio24-Copa-Sudamericana,,ee4fc8c2,32d508ca
798,2022-05-30,20:00,Série A,Rodada da semana 8,seg,Visitante,E,1,1,6f7e1f03,2.1,0.7,55,11.050,Marlon Freitas,4-2-3-1,Marcelo de Lima Henrique,https://fbref.com/pt/partidas/0621f710/Internacional-Atletico-Goianiense-2022Maio30-Serie-A,,0621f710,32d508ca
799,2022-06-04,20:30,Série A,Rodada da semana 9,sáb,Em casa,D,0,1,bf4acd28,1.1,0.9,56,12.089,Marlon Freitas,4-2-3-1,Bruno Arleu de Araujo,https://fbref.com/pt/partidas/9b14d9b8/Atletico-Goianiense-Corinthians-2022Junho4-Serie-A,,9b14d9b8,32d508ca
800,2022-06-08,20:30,Série A,Rodada da semana 10,qua,Em casa,V,2,1,f205258a,1.4,0.8,53,5.251,Marlon Freitas,4-2-3-1,Paulo Roberto Alves Júnior,https://fbref.com/pt/partidas/98a3d56c/Atletico-Goianiense-Avai-2022Junho8-Serie-A,,98a3d56c,32d508ca
801,2022-06-11,19:00,Série A,Rodada da semana 11,sáb,Visitante,V,2,0,84d9701c,1.9,1.8,53,27.859,Marlon Freitas,4-2-3-1,Luiz Flávio de Oliveira,https://fbref.com/pt/partidas/96a11d80/Fluminense-Atletico-Goianiense-2022Junho11-Serie-A,,96a11d80,32d508ca
802,2022-06-16,18:00,Série A,Rodada da semana 12,qui,Visitante,D,2,4,abdce579,1.0,3.0,51,38.888,Marlon Freitas,4-2-3-1,Ramon Abatti Abel,https://fbref.com/pt/partidas/3880be62/Palmeiras-Atletico-Goianiense-2022Junho16-Serie-A,,3880be62,32d508ca
803,2022-06-19,18:00,Série A,Rodada da semana 13,dom,Em casa,V,3,1,d081b697,3.8,0.4,65,4.524,Marlon Freitas,4-2-3-1,Marcelo de Lima Henrique,https://fbref.com/pt/partidas/a1da91bd/Atletico-Goianiense-Juventude-2022Junho19-Serie-A,,a1da91bd,32d508ca
804,2022-06-26,18:00,Série A,Rodada da semana 14,dom,Visitante,E,1,1,2f335e17,0.7,0.8,51,21.374,Marlon Freitas,4-2-3-1,Douglas Marques das Flores,https://fbref.com/pt/partidas/4645c3e2/Ceara-Atletico-Goianiense-2022Junho26-Serie-A,,4645c3e2,32d508ca
805,2022-06-30,20:30,Sudamericana,Oitavas de final,qui,Visitante,D,0,2,4d4fc0b8,,,57,,Diego Churín,4-2-3-1,Piero Maza,https://fbref.com/pt/partidas/01a2d808/Club-Olimpia-Atletico-Goianiense-2022Junho30-Copa-Sudamericana,Jogo de ida/volta 1 de 2,01a2d808,32d508ca
806,2022-07-03,16:00,Série A,Rodada da semana 15,dom,Em casa,D,1,2,5f232eb1,1.4,1.7,53,12.089,Marlon Freitas,4-2-3-1,Wagner do Nascimento Magalhães,https://fbref.com/pt/partidas/64c6daeb/Atletico-Goianiense-Sao-Paulo-2022Julho3-Serie-A,,64c6daeb,32d508ca
807,2022-07-07,21:30,Sudamericana,Oitavas de final,qui,Em casa,V,2 (5),0 (3),4d4fc0b8,,,60,,Diego Churín,4-2-3-1,Wilmar Roldán,https://fbref.com/pt/partidas/2b54f051/Atletico-Goianiense-Club-Olimpia-2022Julho7-Copa-Sudamericana,Jogo de ida/volta 2 de 2; Atl Goianiense venceu; Atl Goianiense venceu por,2b54f051,32d508ca
808,2022-07-10,18:00,Série A,Rodada da semana 16,dom,Visitante,D,0,1,712c528f,1.0,1.2,51,8.588,Edson,4-2-3-1,Braulio da Silva Machado,https://fbref.com/pt/partidas/f695fc6b/Santos-Atletico-Goianiense-2022Julho10-Serie-A,,f695fc6b,32d508ca
809,2022-07-17,18:00,Série A,Rodada da semana 17,dom,Em casa,D,0,1,a9d0ab0e,0.8,0.6,62,7.282,Marlon Freitas,4-2-3-1,Jean Pierre Goncalves Lima,https://fbref.com/pt/partidas/40626b91/Atletico-Goianiense-Fortaleza-2022Julho17-Serie-A,,40626b91,32d508ca
810,2022-07-20,19:30,Série A,Rodada da semana 18,qua,Visitante,D,1,4,2091c619,1.0,1.9,58,22.426,Marlon Freitas,4-2-3-1,Bruno Arleu de Araujo,https://fbref.com/pt/partidas/ffa8f843/Atletico-Paranaense-Atletico-Goianiense-2022Julho20-Serie-A,,ffa8f843,32d508ca
811,2022-07-24,18:00,Série A,Rodada da semana 19,dom,Em casa,D,0,1,1f68d780,1.7,0.7,64,5.098,Marlon Freitas,4-2-3-1,Jean Pierre Goncalves Lima,https://fbref.com/pt/partidas/efeb8574/Atletico-Goianiense-America-MG-2022Julho24-Serie-A,,efeb8574,32d508ca
812,2022-07-30,20:30,Série A,Rodada da semana 20,sáb,Visitante,D,1,4,639950ae,0.2,2.9,48,64.040,Marlon Freitas,4-1-4-1,Caio Max Augusto Vieira,https://fbref.com/pt/partidas/08599fb3/Flamengo-Atletico-Goianiense-2022Julho30-Serie-A,,08599fb3,32d508ca
813,2022-08-02,19:15,Sudamericana,Quartas de final,ter,Visitante,V,1,0,26ebba72,,,,,Diego Churín,4-2-3-1,Eber Aquino,https://fbref.com/pt/partidas/0748b998/Nacional-Atletico-Goianiense-2022Agosto2-Copa-Sudamericana,Jogo de ida/volta 1 de 2,0748b998,32d508ca
814,2022-08-06,19:00,Série A,Rodada da semana 21,sáb,Em casa,V,2,1,f98930d1,0.8,1.4,42,5.930,Marlon Freitas,4-2-3-1,Marielson Alves Silva,https://fbref.com/pt/partidas/7cbebb11/Atletico-Goianiense-Bragantino-2022Agosto6-Serie-A,,7cbebb11,32d508ca
815,2022-08-09,19:15,Sudamericana,Quartas de final,ter,Em casa,V,3,0,26ebba72,,,37,22.574,Diego Churín,4-2-3-1,Darío Herrera,https://fbref.com/pt/partidas/059ea308/Atletico-Goianiense-Nacional-2022Agosto9-Copa-Sudamericana,Jogo de ida/volta 2 de 2; Atl Goianiense venceu,059ea308,32d508ca
816,2022-08-13,21:00,Série A,Rodada da semana 22,sáb,Visitante,E,0,0,d9fdd9d9,0.7,0.8,46,12.230,Marlon Freitas,4-2-3-1,Edina Alves Batista,https://fbref.com/pt/partidas/19bc6b03/Botafogo-RJ-Atletico-Goianiense-2022Agosto13-Serie-A,,19bc6b03,32d508ca
817,2022-08-21,18:00,Série A,Rodada da semana 23,dom,Em casa,E,1,1,f0e6fb14,0.4,1.9,37,4.578,Marlon Freitas,4-2-3-1,Anderson Daronco,https://fbref.com/pt/partidas/2f90b457/Atletico-Goianiense-Cuiaba-2022Agosto21-Serie-A,,2f90b457,32d508ca
818,2022-08-27,16:30,Série A,Rodada da semana 24,sáb,Visitante,D,1,2,78c617cc,0.5,1.3,68,13.411,Marlon Freitas,4-2-3-1,Marcelo de Lima Henrique,https://fbref.com/pt/partidas/2de71fe9/Goias-Atletico-Goianiense-2022Agosto27-Serie-A,,2de71fe9,32d508ca
819,2022-09-01,21:30,Sudamericana,Semifinais,qui,Em casa,V,3,1,5f232eb1,,,54,33.047,Diego Churín,4-2-3-1,Jesús Valenzuela,https://fbref.com/pt/partidas/5ed2926d/Atletico-Goianiense-Sao-Paulo-2022Setembro1-Copa-Sudamericana,Jogo de ida/volta 1 de 2,5ed2926d,32d508ca
820,2022-09-04,18:00,Série A,Rodada da semana 25,dom,Em casa,D,0,2,422bb734,0.4,1.3,50,7.083,Marlon Freitas,4-4-2,Luiz Flávio de Oliveira,https://fbref.com/pt/partidas/3a3f7c8e/Atletico-Goianiense-Atletico-Mineiro-2022Setembro4-Serie-A,,3a3f7c8e,32d508ca
821,2022-09-08,21:30,Sudamericana,Semifinais,qui,Visitante,D,0 (2),2 (4),5f232eb1,,,40,53.988,Diego Churín,4-2-3-1,Darío Herrera,https://fbref.com/pt/partidas/0b7f586f/Sao-Paulo-Atletico-Goianiense-2022Setembro8-Copa-Sudamericana,Jogo de ida/volta 2 de 2; São Paulo venceu; São Paulo venceu por,0b7f586f,32d508ca
822,2022-09-11,16:00,Série A,Rodada da semana 26,dom,Visitante,D,0,2,d680d257,0.8,1.3,57,15.046,Willian Maranhão,4-2-3-1,Vinicius Gonçalves Dias Araujo,https://fbref.com/pt/partidas/54226ca6/Coritiba-Atletico-Goianiense-2022Setembro11-Serie-A,,54226ca6,32d508ca
823,2022-09-19,20:00,Série A,Rodada da semana 27,seg,Em casa,D,1,2,6f7e1f03,1.3,1.9,54,5.185,Diego Churín,4-2-3-1,Edina Alves Batista,https://fbref.com/pt/partidas/9c622af9/Atletico-Goianiense-Internacional-2022Setembro19-Serie-A,,9c622af9,32d508ca
824,2022-09-28,19:00,Série A,Rodada da semana 28,qua,Visitante,D,1,2,bf4acd28,1.0,2.9,36,32.398,Diego Churín,5-4-1,Leandro Pedro Vuaden,https://fbref.com/pt/partidas/2fcf191f/Corinthians-Atletico-Goianiense-2022Setembro28-Serie-A,,2fcf191f,32d508ca
825,2022-10-01,19:00,Série A,Rodada da semana 29,sáb,Visitante,V,2,1,f205258a,1.5,0.9,41,8.062,Diego Churín,4-2-3-1,Flavio Rodrigues De Souza,https://fbref.com/pt/partidas/b97a8cbf/Avai-Atletico-Goianiense-2022Outubro1-Serie-A,,b97a8cbf,32d508ca
826,2022-10-05,19:00,Série A,Rodada da semana 30,qua,Em casa,V,3,2,84d9701c,2.4,2.2,41,6.075,Diego Churín,4-2-3-1,Anderson Daronco,https://fbref.com/pt/partidas/d1744998/Atletico-Goianiense-Fluminense-2022Outubro5-Serie-A,,d1744998,32d508ca
827,2022-10-10,18:30,Série A,Rodada da semana 31,seg,Em casa,E,1,1,abdce579,0.6,1.1,44,12.089,Diego Churín,5-4-1,Bruno Arleu de Araujo,https://fbref.com/pt/partidas/cde5f911/Atletico-Goianiense-Palmeiras-2022Outubro10-Serie-A,,cde5f911,32d508ca
828,2022-10-16,18:00,Série A,Rodada da semana 32,dom,Visitante,E,1,1,d081b697,0.4,1.0,49,1.489,Diego Churín,4-2-3-1,Felipe Fernandes de Lima,https://fbref.com/pt/partidas/9fd1b9b4/Juventude-Atletico-Goianiense-2022Outubro16-Serie-A,,9fd1b9b4,32d508ca
829,2022-10-23,18:00,Série A,Rodada da semana 33,dom,Em casa,V,1,0,2f335e17,0.5,1.0,40,,Diego Churín,4-3-3,Luiz Flávio de Oliveira,https://fbref.com/pt/partidas/dc9709ed/Atletico-Goianiense-Ceara-2022Outubro23-Serie-A,,dc9709ed,32d508ca
830,2022-10-27,19:00,Série A,Rodada da semana 34,qui,Visitante,D,1,2,5f232eb1,1.4,0.8,47,,Diego Churín,4-3-3,Bruno Arleu de Araujo,https://fbref.com/pt/partidas/145ea566/Sao-Paulo-Atletico-Goianiense-2022Outubro27-Serie-A,,145ea566,32d508ca
831,2022-11-02,19:00,Série A,Rodada da semana 35,qua,Em casa,D,2,3,712c528f,1.9,0.6,55,,Marlon Freitas,4-2-3-1,Anderson Daronco,https://fbref.com/pt/partidas/b2d44fdc/Atletico-Goianiense-Santos-2022Novembro2-Serie-A,,b2d44fdc,32d508ca
832,2022-11-06,16:00,Série A,Rodada da semana 36,dom,Visitante,E,1,1,a9d0ab0e,1.2,1.5,43,44.810,Wellington Rato,4-2-3-1,Luiz Flávio de Oliveira,https://fbref.com/pt/partidas/58da96d7/Fortaleza-Atletico-Goianiense-2022Novembro6-Serie-A,,58da96d7,32d508ca
833,2022-11-09,21:30,Série A,Rodada da semana 37,qua,Em casa,E,1,1,2091c619,1.3,0.4,63,,Diego Churín,4-2-3-1,Jean Pierre Goncalves Lima,https://fbref.com/pt/partidas/2a8ff2a4/Atletico-Goianiense-Atletico-Paranaense-2022Novembro9-Serie-A,,2a8ff2a4,32d508ca
834,2022-11-13,16:00,Série A,Rodada da semana 38,dom,Visitante,E,1,1,1f68d780,0.5,2.1,41,,Marlon Freitas,4-2-3-1,Leandro Pedro Vuaden,https://fbref.com/pt/partidas/3e4492d1/America-MG-Atletico-Goianiense-2022Novembro13-Serie-A,,3e4492d1,32d508ca
835,2022-04-10,19:00,Série A,Rodada da semana 1,dom,Em casa,V,1,0,1f68d780,1.0,0.3,58,5.081,Bressan,4-3-3,Luiz Flávio de Oliveira,https://fbref.com/pt/partidas/312985ca/Avai-America-MG-2022Abril10-Serie-A,,312985ca,f205258a
836,2022-04-16,19:00,Série A,Rodada da semana 2,sáb,Visitante,D,0,3,bf4acd28,1.4,1.5,46,30.497,Bressan,4-3-3,Bruno Arleu de Araujo,https://fbref.com/pt/partidas/a632a135/Corinthians-Avai-2022Abril16-Serie-A,,a632a135,f205258a
837,2022-04-25,20:00,Série A,Rodada da semana 3,seg,Em casa,V,3,2,78c617cc,2.1,2.1,41,5.883,Douglas Friedrich,4-3-3,Antonio Dib Moraes de Sousa,https://fbref.com/pt/partidas/cf9391e1/Avai-Goias-2022Abril25-Serie-A,,cf9391e1,f205258a
838,2022-05-01,19:00,Série A,Rodada da semana 4,dom,Visitante,E,0,0,6f7e1f03,0.7,1.3,40,20.808,Bruno Cortez,4-3-3,Wilton Sampaio,https://fbref.com/pt/partidas/ce0d4b19/Internacional-Avai-2022Maio1-Serie-A,,ce0d4b19,f205258a
839,2022-05-09,20:00,Série A,Rodada da semana 5,seg,Em casa,V,2,1,d680d257,2.2,1.0,58,8.548,Muriqui,4-3-3,Jefferson Ferreira de Moraes,https://fbref.com/pt/partidas/2af673a9/Avai-Coritiba-2022Maio9-Serie-A,,2af673a9,f205258a
840,2022-05-15,18:00,Série A,Rodada da semana 6,dom,Em casa,D,1,2,d081b697,0.8,0.4,64,9.355,Bressan,4-3-3,Douglas Marques das Flores,https://fbref.com/pt/partidas/bf0974e2/Avai-Juventude-2022Maio15-Serie-A,,bf0974e2,f205258a
841,2022-05-22,19:00,Série A,Rodada da semana 7,dom,Visitante,D,1,2,2091c619,1.3,1.4,58,15.949,Douglas Friedrich,4-3-3,Flavio Rodrigues De Souza,https://fbref.com/pt/partidas/423cafe5/Atletico-Paranaense-Avai-2022Maio22-Serie-A,,423cafe5,f205258a
842,2022-05-29,19:00,Série A,Rodada da semana 8,dom,Visitante,D,1,2,422bb734,1.1,1.4,39,31.551,Bruno Cortez,4-1-4-1,Jefferson Ferreira de Moraes,https://fbref.com/pt/partidas/65d4c8d9/Atletico-Mineiro-Avai-2022Maio29-Serie-A,,65d4c8d9,f205258a
843,2022-06-04,19:00,Série A,Rodada da semana 9,sáb,Em casa,E,1,1,5f232eb1,1.8,2.2,53,,Vladimir,4-3-3,Anderson Daronco,https://fbref.com/pt/partidas/f5118d86/Avai-Sao-Paulo-2022Junho4-Serie-A,,f5118d86,f205258a
844,2022-06-08,20:30,Série A,Rodada da semana 10,qua,Visitante,D,1,2,32d508ca,0.8,1.4,47,5.251,Muriqui,4-3-3,Paulo Roberto Alves Júnior,https://fbref.com/pt/partidas/98a3d56c/Atletico-Goianiense-Avai-2022Junho8-Serie-A,,98a3d56c,f205258a
845,2022-06-13,19:00,Série A,Rodada da semana 11,seg,Visitante,V,1,0,d9fdd9d9,0.3,1.6,49,12.627,Bruno Cortez,4-1-4-1,Flavio Rodrigues De Souza,https://fbref.com/pt/partidas/0d3b0c6b/Botafogo-RJ-Avai-2022Junho13-Serie-A,,0d3b0c6b,f205258a
846,2022-06-16,19:00,Série A,Rodada da semana 12,qui,Em casa,V,3,2,a9d0ab0e,3.1,0.3,50,8.937,Bressan,4-1-4-1,Raphael Claus,https://fbref.com/pt/partidas/ed9253a9/Avai-Fortaleza-2022Junho16-Serie-A,,ed9253a9,f205258a
847,2022-06-19,19:00,Série A,Rodada da semana 13,dom,Visitante,D,0,2,84d9701c,0.5,1.7,50,15.530,Vladimir,4-1-4-1,Paulo Roberto Alves Júnior,https://fbref.com/pt/partidas/f2120467/Fluminense-Avai-2022Junho19-Serie-A,,f2120467,f205258a
848,2022-06-26,16:00,Série A,Rodada da semana 14,dom,Em casa,E,2,2,abdce579,1.1,2.5,49,15.233,Bruno Cortez,4-1-4-1,Wagner do Nascimento Magalhães,https://fbref.com/pt/partidas/20ccca64/Avai-Palmeiras-2022Junho26-Serie-A,,20ccca64,f205258a
849,2022-07-03,11:00,Série A,Rodada da semana 15,dom,Em casa,D,1,2,f0e6fb14,1.1,1.4,59,13.103,Muriqui,4-3-3,Jean Pierre Goncalves Lima,https://fbref.com/pt/partidas/6f679f01/Avai-Cuiaba-2022Julho3-Serie-A,,6f679f01,f205258a
850,2022-07-09,16:30,Série A,Rodada da semana 16,sáb,Visitante,D,0,4,f98930d1,0.4,4.1,54,3.162,Vladimir,4-3-3,Marcelo de Lima Henrique,https://fbref.com/pt/partidas/1f32c028/Bragantino-Avai-2022Julho9-Serie-A,,1f32c028,f205258a
851,2022-07-16,19:00,Série A,Rodada da semana 17,sáb,Em casa,V,1,0,712c528f,1.9,0.5,41,8.674,Bruno Cortez,4-1-4-1,Paulo Roberto Alves Júnior,https://fbref.com/pt/partidas/490b2fd3/Avai-Santos-2022Julho16-Serie-A,,490b2fd3,f205258a
852,2022-07-19,21:30,Série A,Rodada da semana 18,ter,Visitante,D,0,1,2f335e17,1.0,1.4,54,37.567,Bressan,4-1-4-1,Caio Max Augusto Vieira,https://fbref.com/pt/partidas/884d873d/Ceara-Avai-2022Julho19-Serie-A,,884d873d,f205258a
853,2022-07-24,11:00,Série A,Rodada da semana 19,dom,Em casa,D,1,2,639950ae,0.8,3.8,43,17.557,Vladimir,4-3-3,Raphael Claus,https://fbref.com/pt/partidas/c76dfe6a/Avai-Flamengo-2022Julho24-Serie-A,,c76dfe6a,f205258a
854,2022-07-31,18:00,Série A,Rodada da semana 20,dom,Visitante,D,1,3,1f68d780,0.8,2.2,52,2.215,Bruno Cortez,4-3-3,Vinicius Gonçalves Dias Araujo,https://fbref.com/pt/partidas/04dc57c4/America-MG-Avai-2022Julho31-Serie-A,,04dc57c4,f205258a
855,2022-08-06,19:00,Série A,Rodada da semana 21,sáb,Em casa,E,1,1,bf4acd28,1.1,1.7,42,12.648,Muriqui,4-3-3,Wilton Sampaio,https://fbref.com/pt/partidas/ee74cffd/Avai-Corinthians-2022Agosto6-Serie-A,,ee74cffd,f205258a
856,2022-08-13,16:30,Série A,Rodada da semana 22,sáb,Visitante,E,1,1,78c617cc,1.7,1.0,53,10.831,Vladimir,4-3-3,Flavio Rodrigues De Souza,https://fbref.com/pt/partidas/307f6d95/Goias-Avai-2022Agosto13-Serie-A,,307f6d95,f205258a
857,2022-08-22,20:00,Série A,Rodada da semana 23,seg,Em casa,D,0,1,6f7e1f03,0.7,1.7,50,13.911,Bressan,4-3-3,Edina Alves Batista,https://fbref.com/pt/partidas/f7bcfeff/Avai-Internacional-2022Agosto22-Serie-A,,f7bcfeff,f205258a
858,2022-08-27,16:30,Série A,Rodada da semana 24,sáb,Visitante,D,0,1,d680d257,0.8,0.8,56,17.597,Bruno Cortez,4-3-3,Savio Pereira,https://fbref.com/pt/partidas/88ccf12f/Coritiba-Avai-2022Agosto27-Serie-A,,88ccf12f,f205258a
859,2022-09-03,16:30,Série A,Rodada da semana 25,sáb,Visitante,E,1,1,d081b697,1.1,2.3,60,2.708,Vladimir,4-2-3-1,Diego Pombo Lopez,https://fbref.com/pt/partidas/6b4644b6/Juventude-Avai-2022Setembro3-Serie-A,,6b4644b6,f205258a
860,2022-09-11,11:00,Série A,Rodada da semana 26,dom,Em casa,E,1,1,2091c619,1.7,0.8,69,9.487,Raniele,4-2-3-1,Paulo Cesar Zanovelli da Silva,https://fbref.com/pt/partidas/15780c6b/Avai-Atletico-Paranaense-2022Setembro11-Serie-A,,15780c6b,f205258a
861,2022-09-17,16:30,Série A,Rodada da semana 27,sáb,Em casa,V,1,0,422bb734,1.1,1.4,40,5.081,Bressan,4-2-3-1,André Luiz de Freitas Castro,https://fbref.com/pt/partidas/2c3cec1e/Avai-Atletico-Mineiro-2022Setembro17-Serie-A,,2c3cec1e,f205258a
862,2022-09-25,20:00,Série A,Rodada da semana 28,dom,Visitante,D,0,4,5f232eb1,0.3,1.3,40,36.510,Bressan,4-2-3-1,Bruno Arleu de Araujo,https://fbref.com/pt/partidas/326f77a2/Sao-Paulo-Avai-2022Setembro25-Serie-A,,326f77a2,f205258a
863,2022-10-01,19:00,Série A,Rodada da semana 29,sáb,Em casa,D,1,2,32d508ca,0.9,1.5,59,8.062,Bressan,4-1-2-1-2◆,Flavio Rodrigues De Souza,https://fbref.com/pt/partidas/b97a8cbf/Avai-Atletico-Goianiense-2022Outubro1-Serie-A,,b97a8cbf,f205258a
864,2022-10-06,20:00,Série A,Rodada da semana 30,qui,Em casa,D,1,2,d9fdd9d9,0.9,2.0,56,6.097,Bressan,4-1-4-1,Paulo Cesar Zanovelli da Silva,https://fbref.com/pt/partidas/2d216758/Avai-Botafogo-RJ-2022Outubro6-Serie-A,,2d216758,f205258a
865,2022-10-09,16:00,Série A,Rodada da semana 31,dom,Visitante,D,0,2,a9d0ab0e,0.6,1.7,65,40.968,Bruno Silva,4-2-3-1,Luiz Flávio de Oliveira,https://fbref.com/pt/partidas/0314ce63/Fortaleza-Avai-2022Outubro9-Serie-A,,0314ce63,f205258a
866,2022-10-16,19:00,Série A,Rodada da semana 32,dom,Em casa,D,0,3,84d9701c,0.9,2.5,42,79,Raniele,4-4-2,Anderson Daronco,https://fbref.com/pt/partidas/2c8827d6/Avai-Fluminense-2022Outubro16-Serie-A,,2c8827d6,f205258a
867,2022-10-22,21:00,Série A,Rodada da semana 33,sáb,Visitante,D,0,3,abdce579,0.8,3.9,50,,Renato,4-2-3-1,Bruno Arleu de Araujo,https://fbref.com/pt/partidas/d16344ec/Palmeiras-Avai-2022Outubro22-Serie-A,,d16344ec,f205258a
868,2022-10-27,19:00,Série A,Rodada da semana 34,qui,Visitante,D,0,1,f0e6fb14,1.3,0.8,52,,Bruno Silva,4-2-3-1,Luiz Flávio de Oliveira,https://fbref.com/pt/partidas/56770c40/Cuiaba-Avai-2022Outubro27-Serie-A,,56770c40,f205258a
869,2022-11-02,19:00,Série A,Rodada da semana 35,qua,Em casa,D,1,2,f98930d1,1.5,1.8,49,,Vladimir,4-2-3-1,Wagner do Nascimento Magalhães,https://fbref.com/pt/partidas/748d03d6/Avai-Bragantino-2022Novembro2-Serie-A,,748d03d6,f205258a
870,2022-11-05,16:30,Série A,Rodada da semana 36,sáb,Visitante,E,1,1,712c528f,1.2,1.3,44,,Vladimir,4-5-1,Caio Max Augusto Vieira,https://fbref.com/pt/partidas/80c7bc18/Santos-Avai-2022Novembro5-Serie-A,,80c7bc18,f205258a
871,2022-11-09,19:00,Série A,Rodada da semana 37,qua,Em casa,V,2,0,2f335e17,1.1,1.8,42,,Vladimir,4-5-1,Luiz Flávio de Oliveira,https://fbref.com/pt/partidas/41dfddda/Avai-Ceara-2022Novembro9-Serie-A,,41dfddda,f205258a
872,2022-11-12,16:00,Série A,Rodada da semana 38,sáb,Visitante,V,2,1,639950ae,1.8,1.8,35,,Felipe Silva Lipe,4-5-1,Edina Alves Batista,https://fbref.com/pt/partidas/123f6186/Flamengo-Avai-2022Novembro12-Serie-A,,123f6186,f205258a
